epoch	accuracy	loss	val_accuracy	val_loss
0	0.009333333000540733	4.63191032409668	0.00800000037997961	4.764337539672852
1	0.10400000214576721	4.343252182006836	0.012000000104308128	4.729310989379883
2	0.18266665935516357	4.035045146942139	0.019999999552965164	4.655056476593018
3	0.3346666693687439	3.65234637260437	0.035999998450279236	4.561239242553711
4	0.42933332920074463	3.2723824977874756	0.06400000303983688	4.559469699859619
5	0.5680000185966492	2.872626543045044	0.08799999952316284	4.456172466278076
6	0.637333333492279	2.4647014141082764	0.08399999886751175	4.425400257110596
7	0.7333333492279053	2.105893135070801	0.10000000149011612	4.344195365905762
8	0.8186666369438171	1.742948293685913	0.11999999731779099	4.315669059753418
9	0.8413333296775818	1.4534586668014526	0.12800000607967377	4.178158283233643
10	0.890666663646698	1.172137975692749	0.15600000321865082	4.080687522888184
11	0.9146666526794434	0.9229577779769897	0.19599999487400055	3.9801199436187744
12	0.9319999814033508	0.7607932686805725	0.18799999356269836	3.9715731143951416
13	0.9453333616256714	0.5943558812141418	0.20800000429153442	3.986144781112671
14	0.9453333616256714	0.535988986492157	0.20800000429153442	3.8803629875183105
15	0.9559999704360962	0.4833175837993622	0.2160000056028366	3.905343532562256
16	0.9573333263397217	0.44441571831703186	0.20399999618530273	3.9234817028045654
17	0.9559999704360962	0.3881054222583771	0.20399999618530273	3.8723642826080322
18	0.9626666903495789	0.3375281095504761	0.2199999988079071	3.880234956741333
19	0.9773333072662354	0.25827255845069885	0.20000000298023224	3.863161325454712
20	0.9919999837875366	0.22293676435947418	0.24799999594688416	3.9942455291748047
21	0.9986666440963745	0.14310693740844727	0.2280000001192093	3.9232096672058105
22	1.0	0.10636670887470245	0.2280000001192093	3.9668684005737305
23	0.9973333477973938	0.08678536862134933	0.2160000056028366	3.89656400680542
24	1.0	0.08140981197357178	0.2240000069141388	3.866271495819092
25	1.0	0.06331300735473633	0.24799999594688416	3.892277717590332
26	1.0	0.06051718071103096	0.23999999463558197	3.8656556606292725
27	1.0	0.046422235667705536	0.24400000274181366	3.858799457550049
28	0.9986666440963745	0.04451362043619156	0.23600000143051147	3.95379638671875
29	1.0	0.03792962059378624	0.24799999594688416	3.8954696655273438
30	1.0	0.03519098833203316	0.24799999594688416	3.8783185482025146
31	1.0	0.033882737159729004	0.25600001215934753	3.8673369884490967
32	1.0	0.03005978651344776	0.23999999463558197	3.8570122718811035
33	0.9986666440963745	0.032980259507894516	0.25999999046325684	3.8971590995788574
34	1.0	0.023747442290186882	0.25999999046325684	3.924802780151367
35	1.0	0.02320365235209465	0.25200000405311584	3.902975082397461
36	1.0	0.02291947603225708	0.24799999594688416	3.8802897930145264
37	1.0	0.021382730454206467	0.23999999463558197	3.8757145404815674
38	1.0	0.01836310885846615	0.2680000066757202	3.9367728233337402
39	1.0	0.018228832632303238	0.2680000066757202	3.9137659072875977
40	1.0	0.01799517497420311	0.2680000066757202	3.9113292694091797
41	1.0	0.01619049534201622	0.2840000092983246	3.8996782302856445
42	1.0	0.01465653721243143	0.2800000011920929	3.8897039890289307
43	1.0	0.013669288717210293	0.2800000011920929	3.909855365753174
44	1.0	0.013556406833231449	0.2759999930858612	3.867337465286255
45	1.0	0.014679539017379284	0.2800000011920929	3.8711161613464355
46	1.0	0.011091972701251507	0.2759999930858612	3.8552730083465576
47	1.0	0.010507281869649887	0.25999999046325684	3.916752815246582
48	1.0	0.010884232819080353	0.2720000147819519	3.9167468547821045
49	1.0	0.009578868746757507	0.2680000066757202	3.905823230743408
50	1.0	0.011300846934318542	0.2759999930858612	3.9143826961517334
51	1.0	0.009911496192216873	0.2680000066757202	3.8890480995178223
52	1.0	0.010189281776547432	0.2680000066757202	3.8975131511688232
53	1.0	0.00894212070852518	0.2639999985694885	3.8498213291168213
54	1.0	0.008204051293432713	0.2639999985694885	3.8649184703826904
55	1.0	0.00858849473297596	0.2680000066757202	3.9005045890808105
56	1.0	0.009498832747340202	0.2639999985694885	3.9132068157196045
57	1.0	0.007212177850306034	0.25999999046325684	3.8879618644714355
58	1.0	0.006737373769283295	0.2639999985694885	3.892069101333618
59	1.0	0.006672301795333624	0.2720000147819519	3.9116618633270264
60	1.0	0.006531205493956804	0.2680000066757202	3.924182653427124
61	1.0	0.007606102153658867	0.2759999930858612	3.940124034881592
62	1.0	0.006809300277382135	0.2919999957084656	3.9283266067504883
