epoch	accuracy	loss	val_accuracy	val_loss
0	0.00800000037997961	4.818266868591309	0.01600000075995922	5.114813327789307
1	0.02666666731238365	4.563328266143799	0.00800000037997961	4.814054489135742
2	0.058666665107011795	4.4265618324279785	0.012000000104308128	4.7414140701293945
3	0.10533333569765091	4.200520038604736	0.01600000075995922	4.646127223968506
4	0.14933332800865173	4.0346198081970215	0.03200000151991844	4.671314239501953
5	0.20000000298023224	3.8307065963745117	0.035999998450279236	4.672380447387695
6	0.25733333826065063	3.5815889835357666	0.0560000017285347	4.727929592132568
7	0.3213333189487457	3.3374013900756836	0.06400000303983688	4.688828468322754
8	0.3959999978542328	3.0197343826293945	0.07199999690055847	4.600744247436523
9	0.437333345413208	2.770702838897705	0.06800000369548798	4.5314531326293945
10	0.5066666603088379	2.5182244777679443	0.07599999755620956	4.545378684997559
11	0.5506666898727417	2.3250954151153564	0.06800000369548798	4.503529071807861
12	0.6053333282470703	2.0484113693237305	0.07599999755620956	4.502296447753906
13	0.6480000019073486	1.875694990158081	0.07999999821186066	4.507778167724609
14	0.6919999718666077	1.625424861907959	0.09600000083446503	4.5962300300598145
15	0.7599999904632568	1.4185680150985718	0.09600000083446503	4.585343360900879
16	0.7733333110809326	1.2180769443511963	0.10400000214576721	4.563028812408447
17	0.8173333406448364	1.0608980655670166	0.09200000017881393	4.4994354248046875
18	0.8453333377838135	0.9133726358413696	0.12399999797344208	4.4967780113220215
19	0.843999981880188	0.8533645272254944	0.09200000017881393	4.52914571762085
20	0.8999999761581421	0.6678838729858398	0.12800000607967377	4.627516269683838
21	0.918666660785675	0.5775524377822876	0.1080000028014183	4.642133712768555
22	0.9319999814033508	0.4700711667537689	0.10400000214576721	4.598875522613525
23	0.9226666688919067	0.44830524921417236	0.12800000607967377	4.5070977210998535
24	0.9386666417121887	0.40584444999694824	0.14399999380111694	4.444655418395996
25	0.9599999785423279	0.3275894522666931	0.14399999380111694	4.5323486328125
26	0.9693333506584167	0.2701106071472168	0.12800000607967377	4.540432929992676
27	0.9653333425521851	0.24393820762634277	0.12800000607967377	4.568151473999023
28	0.972000002861023	0.2159012109041214	0.12800000607967377	4.553223609924316
29	0.984000027179718	0.16871079802513123	0.14000000059604645	4.564027786254883
30	0.9786666631698608	0.17339089512825012	0.14399999380111694	4.682002067565918
31	0.9919999837875366	0.1413153111934662	0.11599999666213989	4.786654472351074
32	0.9853333234786987	0.1343301683664322	0.11599999666213989	4.740163803100586
33	0.9800000190734863	0.13455170392990112	0.1080000028014183	4.808469772338867
34	0.9933333396911621	0.09559282660484314	0.11999999731779099	4.835474014282227
35	0.9826666712760925	0.11799471825361252	0.14000000059604645	4.803099155426025
36	0.9919999837875366	0.08890848606824875	0.14000000059604645	4.737156391143799
37	0.9919999837875366	0.097573421895504	0.14399999380111694	4.729954719543457
38	0.9866666793823242	0.07356695830821991	0.14399999380111694	4.6789469718933105
39	0.9933333396911621	0.07669247686862946	0.1599999964237213	4.70065975189209
40	0.9946666955947876	0.07012942433357239	0.14800000190734863	4.742300987243652
41	0.9959999918937683	0.060099344700574875	0.15199999511241913	4.793587684631348
42	0.9919999837875366	0.06734225898981094	0.1599999964237213	4.765259742736816
43	0.9973333477973938	0.052048299461603165	0.1599999964237213	4.7716755867004395
44	0.9946666955947876	0.05158783495426178	0.14800000190734863	4.756397724151611
45	0.9933333396911621	0.06098725274205208	0.1599999964237213	4.748455047607422
46	0.9959999918937683	0.05770771950483322	0.1599999964237213	4.679383277893066
47	0.9919999837875366	0.060730528086423874	0.14399999380111694	4.787837505340576
48	0.9933333396911621	0.05954297259449959	0.1679999977350235	4.710017204284668
49	0.9933333396911621	0.043588731437921524	0.14000000059604645	4.767172813415527
50	0.9946666955947876	0.05850055441260338	0.15199999511241913	4.75408935546875
51	0.9973333477973938	0.035169247537851334	0.164000004529953	4.775562763214111
52	0.9946666955947876	0.03965030238032341	0.18000000715255737	4.808157920837402
53	0.9986666440963745	0.030202049762010574	0.18000000715255737	4.836814880371094
54	0.9933333396911621	0.04545395448803902	0.164000004529953	4.81243371963501
55	0.9973333477973938	0.037579815834760666	0.1599999964237213	4.7680583000183105
56	0.9986666440963745	0.04026941582560539	0.18799999356269836	4.83576774597168
57	0.9959999918937683	0.035730402916669846	0.17599999904632568	4.870122909545898
58	0.9959999918937683	0.040974341332912445	0.18000000715255737	4.95507287979126
59	0.9973333477973938	0.03587694093585014	0.1599999964237213	4.90123176574707
60	0.9933333396911621	0.03940057009458542	0.1599999964237213	4.799984931945801
61	0.9919999837875366	0.04365207999944687	0.15600000321865082	4.84799861907959
62	0.9919999837875366	0.056225936859846115	0.164000004529953	4.85535192489624
63	0.9959999918937683	0.03291577845811844	0.164000004529953	4.9028706550598145
64	0.9946666955947876	0.028406593948602676	0.1720000058412552	4.8725056648254395
65	0.9986666440963745	0.0315525121986866	0.1720000058412552	4.805595874786377
66	0.9933333396911621	0.03074430301785469	0.1679999977350235	4.7474775314331055
67	0.9959999918937683	0.03338257968425751	0.18799999356269836	4.842457294464111
68	0.9973333477973938	0.02730683609843254	0.20000000298023224	4.913297653198242
69	0.9946666955947876	0.026051612570881844	0.20000000298023224	4.9373087882995605
70	0.9946666955947876	0.03108622319996357	0.19599999487400055	4.8821258544921875
71	0.9986666440963745	0.024484548717737198	0.18799999356269836	4.907259464263916
72	0.9973333477973938	0.028030401095747948	0.20399999618530273	4.906693458557129
73	0.9946666955947876	0.027175284922122955	0.19200000166893005	4.946415901184082
74	0.9919999837875366	0.03387932479381561	0.18400000035762787	4.901793956756592
75	0.9919999837875366	0.031161606311798096	0.164000004529953	4.916818618774414
76	0.9986666440963745	0.019745497032999992	0.18000000715255737	5.020504474639893
77	1.0	0.025410907343029976	0.17599999904632568	5.083907127380371
78	0.9959999918937683	0.02522217109799385	0.17599999904632568	5.109635829925537
79	0.9986666440963745	0.01957937702536583	0.18400000035762787	5.1113128662109375
80	0.9959999918937683	0.030171528458595276	0.18400000035762787	5.097944736480713
81	1.0	0.01795220747590065	0.18799999356269836	5.129392623901367
82	0.9986666440963745	0.024523315951228142	0.18400000035762787	5.139876842498779
83	0.9933333396911621	0.028556473553180695	0.18000000715255737	5.243957996368408
84	0.9973333477973938	0.028125083073973656	0.1679999977350235	5.243173599243164
85	0.9959999918937683	0.029778361320495605	0.18799999356269836	5.170470714569092
86	0.9973333477973938	0.0194951631128788	0.18799999356269836	5.232000350952148
87	0.9986666440963745	0.017395053058862686	0.19599999487400055	5.14128303527832
88	0.9973333477973938	0.024340525269508362	0.18799999356269836	5.051321029663086
89	0.9986666440963745	0.02185443788766861	0.20000000298023224	5.089901924133301
90	0.9959999918937683	0.021832384169101715	0.20800000429153442	5.232964038848877
91	0.9986666440963745	0.016155481338500977	0.19599999487400055	5.25588321685791
92	0.9986666440963745	0.015228602103888988	0.1679999977350235	5.256128311157227
93	1.0	0.01626145839691162	0.17599999904632568	5.186816215515137
94	0.9933333396911621	0.032447755336761475	0.18400000035762787	5.315371513366699
95	0.9973333477973938	0.023876814171671867	0.18000000715255737	5.28086519241333
96	0.9973333477973938	0.020336361601948738	0.1679999977350235	5.351738929748535
97	0.9959999918937683	0.02905377186834812	0.18000000715255737	5.3740010261535645
98	0.9946666955947876	0.03224363550543785	0.18799999356269836	5.302299976348877
99	1.0	0.015147996135056019	0.18000000715255737	5.315791130065918
