epoch	accuracy	loss	val_accuracy	val_loss
0	0.01600000075995922	4.758937358856201	0.0	4.980251312255859
1	0.02666666731238365	4.566344261169434	0.019999999552965164	4.756218910217285
2	0.03733333200216293	4.474591255187988	0.02800000086426735	4.746209144592285
3	0.09600000083446503	4.348138809204102	0.019999999552965164	4.690671443939209
4	0.109333336353302	4.144383907318115	0.02800000086426735	4.717724323272705
5	0.15466666221618652	3.9420859813690186	0.019999999552965164	4.676394462585449
6	0.23866666853427887	3.7175240516662598	0.03999999910593033	4.663873195648193
7	0.2933333218097687	3.4825046062469482	0.02800000086426735	4.804737567901611
8	0.3319999873638153	3.262605905532837	0.03200000151991844	4.705848693847656
9	0.4346666634082794	2.9667391777038574	0.05999999865889549	4.706727027893066
10	0.4933333396911621	2.7011637687683105	0.07599999755620956	4.749392032623291
11	0.5386666655540466	2.4226913452148438	0.052000001072883606	4.800392150878906
12	0.5946666598320007	2.134052038192749	0.05999999865889549	5.003222942352295
13	0.6039999723434448	1.992738127708435	0.05999999865889549	4.91556453704834
14	0.6480000019073486	1.7778018712997437	0.06800000369548798	4.82312536239624
15	0.7293333411216736	1.5308645963668823	0.07199999690055847	4.755603790283203
16	0.753333330154419	1.352131724357605	0.08799999952316284	4.761770248413086
17	0.762666642665863	1.2344679832458496	0.09600000083446503	4.830209732055664
18	0.8240000009536743	1.0752058029174805	0.07199999690055847	4.9070892333984375
19	0.8586666584014893	0.8993626236915588	0.08799999952316284	4.914167881011963
20	0.8586666584014893	0.840612530708313	0.08799999952316284	4.970640659332275
21	0.8893333077430725	0.7062483429908752	0.08399999886751175	4.935230731964111
22	0.8960000276565552	0.6358018517494202	0.10400000214576721	4.949209690093994
23	0.9293333292007446	0.5373203754425049	0.1080000028014183	5.193760395050049
24	0.9120000004768372	0.5234052538871765	0.09600000083446503	5.013918876647949
25	0.9266666769981384	0.4647483229637146	0.10000000149011612	5.015121936798096
26	0.9293333292007446	0.41163426637649536	0.10000000149011612	5.020903587341309
27	0.9506666660308838	0.33575916290283203	0.10400000214576721	4.983760356903076
28	0.9493333101272583	0.3265400826931	0.1080000028014183	4.988265514373779
29	0.9679999947547913	0.2612740993499756	0.10400000214576721	5.037803649902344
30	0.9666666388511658	0.2493135929107666	0.1120000034570694	4.994448661804199
31	0.9733333587646484	0.21437190473079681	0.1080000028014183	4.9661431312561035
32	0.9800000190734863	0.1673220694065094	0.1120000034570694	5.159492492675781
33	0.9773333072662354	0.16256305575370789	0.12800000607967377	5.134544849395752
34	0.9786666631698608	0.14421750605106354	0.12800000607967377	5.145856857299805
35	0.981333315372467	0.1271076202392578	0.11999999731779099	5.168076992034912
36	0.9893333315849304	0.11208262294530869	0.11599999666213989	5.16485595703125
37	0.9853333234786987	0.11479532718658447	0.11599999666213989	5.096065521240234
38	0.9946666955947876	0.09978669136762619	0.1080000028014183	5.129281520843506
39	0.9933333396911621	0.10104959458112717	0.10400000214576721	5.2285895347595215
40	0.9919999837875366	0.08750678598880768	0.11599999666213989	5.240283966064453
41	0.9919999837875366	0.07168809324502945	0.12399999797344208	5.177129745483398
42	0.9853333234786987	0.08650709688663483	0.13199999928474426	5.244024276733398
43	0.9933333396911621	0.06351390480995178	0.12399999797344208	5.205355644226074
44	0.9946666955947876	0.07003632187843323	0.13600000739097595	5.1517157554626465
45	0.9879999756813049	0.08425197005271912	0.12399999797344208	5.25404167175293
46	0.9986666440963745	0.054469238966703415	0.13199999928474426	5.2836995124816895
47	0.9959999918937683	0.04539945349097252	0.14399999380111694	5.2580132484436035
48	0.9933333396911621	0.06897293031215668	0.12800000607967377	5.2397074699401855
49	0.9959999918937683	0.042658209800720215	0.12399999797344208	5.107576847076416
