epoch	accuracy	loss	val_accuracy	val_loss
0	0.018666666001081467	4.635125160217285	0.019999999552965164	4.701776027679443
1	0.07333333045244217	4.435286998748779	0.019999999552965164	4.657154560089111
2	0.1733333319425583	4.135475158691406	0.01600000075995922	4.630071640014648
3	0.30666667222976685	3.76418399810791	0.02800000086426735	4.604224681854248
4	0.4426666796207428	3.325179100036621	0.04800000041723251	4.587691307067871
5	0.5293333530426025	2.942911148071289	0.06800000369548798	4.5339884757995605
6	0.6213333606719971	2.6321942806243896	0.10400000214576721	4.40997314453125
7	0.7026666402816772	2.256394147872925	0.1080000028014183	4.357577800750732
8	0.7773333191871643	1.9101155996322632	0.11999999731779099	4.273165702819824
9	0.8320000171661377	1.5989322662353516	0.13199999928474426	4.208232879638672
10	0.8706666827201843	1.3210597038269043	0.15600000321865082	4.215113162994385
11	0.8920000195503235	1.1297906637191772	0.15600000321865082	4.076683521270752
12	0.9253333210945129	0.8841637372970581	0.1679999977350235	4.124617099761963
13	0.9346666932106018	0.751737117767334	0.18799999356269836	4.106658458709717
14	0.9413333535194397	0.6170476078987122	0.18400000035762787	4.049830436706543
15	0.9453333616256714	0.5368996858596802	0.18799999356269836	4.060492038726807
16	0.9546666741371155	0.4310789108276367	0.18400000035762787	4.074202537536621
17	0.9586666822433472	0.3933471739292145	0.18000000715255737	4.039228439331055
18	0.9666666388511658	0.3342614471912384	0.18400000035762787	4.022947788238525
19	0.9666666388511658	0.272635281085968	0.20000000298023224	3.9701409339904785
20	0.9866666793823242	0.24167144298553467	0.1720000058412552	4.142349720001221
21	0.984000027179718	0.2184685915708542	0.18799999356269836	4.104753494262695
22	0.9959999918937683	0.13299797475337982	0.19200000166893005	4.0582356452941895
23	0.9959999918937683	0.1180279552936554	0.19200000166893005	4.002911567687988
24	0.9919999837875366	0.11395355314016342	0.2160000056028366	4.020856857299805
25	0.9986666440963745	0.08763347566127777	0.20399999618530273	4.015852451324463
26	1.0	0.07643718272447586	0.20000000298023224	4.029652118682861
27	0.9973333477973938	0.06636298447847366	0.2280000001192093	4.091251373291016
28	0.9973333477973938	0.05997130274772644	0.2199999988079071	4.057009220123291
29	1.0	0.047330342233181	0.21199999749660492	4.017812728881836
30	1.0	0.042720977216959	0.21199999749660492	4.024736404418945
31	1.0	0.04166223481297493	0.23199999332427979	3.993256092071533
32	0.9986666440963745	0.03310301899909973	0.2160000056028366	4.004073619842529
33	1.0	0.03398305922746658	0.21199999749660492	4.0348429679870605
34	0.9986666440963745	0.0384540855884552	0.2199999988079071	4.015478610992432
35	0.9986666440963745	0.036336395889520645	0.2240000069141388	4.002826690673828
36	1.0	0.023769553750753403	0.2280000001192093	3.9975757598876953
37	0.9986666440963745	0.030843012034893036	0.2240000069141388	3.994365930557251
38	0.9986666440963745	0.02271360531449318	0.2280000001192093	4.003051280975342
39	1.0	0.02300092577934265	0.2199999988079071	4.023858070373535
40	1.0	0.02168080396950245	0.2160000056028366	4.001295566558838
41	1.0	0.018335606902837753	0.2240000069141388	4.009902477264404
42	1.0	0.017270827665925026	0.2199999988079071	4.012736797332764
43	1.0	0.017508748918771744	0.2160000056028366	4.01479959487915
44	1.0	0.0148259112611413	0.2240000069141388	4.0364203453063965
45	1.0	0.018558034673333168	0.23199999332427979	4.053682804107666
46	0.9986666440963745	0.01665596291422844	0.2280000001192093	4.009015083312988
47	1.0	0.014718086458742619	0.2240000069141388	4.065698146820068
48	1.0	0.0191139318048954	0.20800000429153442	4.0692291259765625
49	1.0	0.011672385968267918	0.2240000069141388	4.08901834487915
50	1.0	0.011642149649560452	0.23199999332427979	4.076213836669922
51	1.0	0.01159408688545227	0.23600000143051147	4.083920001983643
52	1.0	0.010119527578353882	0.23600000143051147	4.103355407714844
53	1.0	0.011479729786515236	0.2160000056028366	4.1281352043151855
54	1.0	0.009379319846630096	0.2280000001192093	4.1177215576171875
55	1.0	0.010239958763122559	0.2199999988079071	4.1817626953125
56	1.0	0.00883360207080841	0.2199999988079071	4.174810886383057
57	1.0	0.008791862986981869	0.2240000069141388	4.17390251159668
